id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,vote_count,vote_average,comb
274854.0,Breck Eisner,Vin Diesel,Rose Leslie,Elijah Wood,Fantasy Action Adventure,the last witch hunter,1316.0,5.7,Vin Diesel Rose Leslie Elijah Wood Breck Eisner Fantasy Action Adventure
8870.0,Antony Hoffman,Val Kilmer,Carrie-Anne Moss,Benjamin Bratt,Thriller Action Sci-Fi,red planet,267.0,5.4,Val Kilmer Carrie-Anne Moss Benjamin Bratt Antony Hoffman Thriller Action Sci-Fi
9992.0,Luc Besson,Freddie Highmore,Mia Farrow,Ron Crawford,Adventure Fantasy Animation Family,arthur and the invisibles,639.0,6.0,Freddie Highmore Mia Farrow Ron Crawford Luc Besson Adventure Fantasy Animation Family
36970.0,Jacques Perrin Jacques Cluzaud,Pierce Brosnan,Jacques Perrin,Rie Miyazawa,Documentary Family,oceans,111.0,7.3,Pierce Brosnan Jacques Perrin Rie Miyazawa Jacques Perrin Jacques Cluzaud Documentary Family
10077.0,Peter Hyams,Heike Makatsch,Armin Rohde,David Oyelowo,Thriller Sci-Fi Adventure Action,a sound of thunder,111.0,4.8,Heike Makatsch Armin Rohde David Oyelowo Peter Hyams Thriller Sci-Fi Adventure Action
76649.0,Paul W.S. Anderson,Kit Harington,Carrie-Anne Moss,Emily Browning,Action Adventure History Romance Drama,pompeii,1267.0,5.2,Kit Harington Carrie-Anne Moss Emily Browning Paul W.S. Anderson Action Adventure History Romance Drama
453.0,Ron Howard,Russell Crowe,Ed Harris,Jennifer Connelly,Drama Romance,a beautiful mind,3009.0,7.7,Russell Crowe Ed Harris Jennifer Connelly Ron Howard Drama Romance
8587.0,Roger Allers Rob Minkoff,Jonathan Taylor Thomas,Matthew Broderick,James Earl Jones,Family Animation Drama,the lion king,5376.0,8.0,Jonathan Taylor Thomas Matthew Broderick James Earl Jones Roger Allers Rob Minkoff Family Animation Drama
72545.0,Brad Peyton,Josh Hutcherson,Dwayne Johnson,Michael Caine,Adventure Action Sci-Fi,journey 2: the mysterious island,1030.0,5.8,Josh Hutcherson Dwayne Johnson Michael Caine Brad Peyton Adventure Action Sci-Fi
109451.0,Cody Cameron Kris Pearn,Bill Hader,Anna Faris,James Caan,Animation Family Comedy,cloudy with a chance of meatballs 2,915.0,6.4,Bill Hader Anna Faris James Caan Cody Cameron Kris Pearn Animation Family Comedy
9533.0,Brett Ratner,Anthony Hopkins,Edward Norton,Ralph Fiennes,Crime Thriller Horror,red dragon,1115.0,6.7,Anthony Hopkins Edward Norton Ralph Fiennes Brett Ratner Crime Thriller Horror
2023.0,Joe Johnston,Viggo Mortensen,Zuleikha Robinson,Omar Sharif,Western Adventure,hidalgo,318.0,6.5,Viggo Mortensen Zuleikha Robinson Omar Sharif Joe Johnston Western Adventure
71880.0,Dennis Dugan,Adam Sandler,Katie Holmes,Al Pacino,Comedy,jack and jill,604.0,4.1,Adam Sandler Katie Holmes Al Pacino Dennis Dugan Comedy
584.0,John Singleton,Paul Walker,Tyrese Gibson,Eva Mendes,Action Crime Thriller,2 fast 2 furious,2028.0,6.2,Paul Walker Tyrese Gibson Eva Mendes John Singleton Action Crime Thriller
309809.0,Mark Osborne,Jeff Bridges,Rachel McAdams,Paul Rudd,Adventure Animation Fantasy,the little prince,756.0,7.6,Jeff Bridges Rachel McAdams Paul Rudd Mark Osborne Adventure Animation Fantasy
4858.0,Oliver Hirschbiegel James McTeigue,Nicole Kidman,Daniel Craig,Jeremy Northam,Sci-Fi Thriller,the invasion,359.0,5.7,Nicole Kidman Daniel Craig Jeremy Northam Oliver Hirschbiegel James McTeigue Sci-Fi Thriller
17711.0,Des McAnuff,Rene Russo,Jason Alexander,Piper Perabo,Action Adventure Animation Comedy Family,the adventures of rocky & bullwinkle,87.0,3.9,Rene Russo Jason Alexander Piper Perabo Des McAnuff Action Adventure Animation Comedy Family
328111.0,Chris Renaud,Louis C.K.,Eric Stonestreet,Kevin Hart,Animation Family,the secret life of pets,3462.0,5.9,Louis C.K. Eric Stonestreet Kevin Hart Chris Renaud Animation Family
8698.0,Stephen Norrington,Sean Connery,Peta Wilson,Shane West,Fantasy Action Thriller Sci-Fi,the league of extraordinary gentlemen,1155.0,5.7,Sean Connery Peta Wilson Shane West Stephen Norrington Fantasy Action Thriller Sci-Fi
93456.0,Pierre Coffin Chris Renaud,Steve Carell,Kristen Wiig,Benjamin Bratt,Animation Comedy Family,despicable me 2,4637.0,7.0,Steve Carell Kristen Wiig Benjamin Bratt Pierre Coffin Chris Renaud Animation Comedy Family
602.0,Roland Emmerich,Will Smith,Bill Pullman,Jeff Goldblum,Action Adventure Sci-Fi,independence day,3260.0,6.7,Will Smith Bill Pullman Jeff Goldblum Roland Emmerich Action Adventure Sci-Fi
330.0,Steven Spielberg,Jeff Goldblum,Julianne Moore,Pete Postlethwaite,Adventure Action Sci-Fi,the lost world: jurassic park,2487.0,6.2,Jeff Goldblum Julianne Moore Pete Postlethwaite Steven Spielberg Adventure Action Sci-Fi
953.0,Eric Darnell Tom McGrath,Ben Stiller,Chris Rock,David Schwimmer,Family Animation,madagascar,3237.0,6.6,Ben Stiller Chris Rock David Schwimmer Eric Darnell Tom McGrath Family Animation
9693.0,Alfonso Cuarón,Clive Owen,Michael Caine,Julianne Moore,Drama Action Thriller Sci-Fi,children of men,2071.0,7.4,Clive Owen Michael Caine Julianne Moore Alfonso Cuarón Drama Action Thriller Sci-Fi
36657.0,Bryan Singer,Patrick Stewart,Hugh Jackman,Ian McKellen,Adventure Action Sci-Fi,x-men,4097.0,6.8,Patrick Stewart Hugh Jackman Ian McKellen Bryan Singer Adventure Action Sci-Fi
8909.0,Timur Bekmambetov,Angelina Jolie,James McAvoy,Morgan Freeman,Action Thriller Crime,wanted,2528.0,6.4,Angelina Jolie James McAvoy Morgan Freeman Timur Bekmambetov Action Thriller Crime
9802.0,Michael Bay,Sean Connery,Nicolas Cage,Ed Harris,Action Adventure Thriller,the rock,1456.0,6.9,Sean Connery Nicolas Cage Ed Harris Michael Bay Action Adventure Thriller
950.0,Carlos Saldanha,Ray Romano,John Leguizamo,Denis Leary,Animation Family Comedy Adventure,ice age: the meltdown,2951.0,6.5,Ray Romano John Leguizamo Denis Leary Carlos Saldanha Animation Family Comedy Adventure
1824.0,Peter Segal,Adam Sandler,Drew Barrymore,Rob Schneider,Comedy Romance,50 first dates,2105.0,6.6,Adam Sandler Drew Barrymore Rob Schneider Peter Segal Comedy Romance
2976.0,Adam Shankman,John Travolta,Michelle Pfeiffer,Christopher Walken,Family Comedy Music Romance,hairspray,709.0,6.5,John Travolta Michelle Pfeiffer Christopher Walken Adam Shankman Family Comedy Music Romance
11026.0,Renny Harlin,Stellan Skarsgård,Izabella Scorupco,James D'Arcy,Horror Mystery Thriller,exorcist: the beginning,183.0,4.7,Stellan Skarsgård Izabella Scorupco James D'Arcy Renny Harlin Horror Mystery Thriller
332.0,David Kellogg,Matthew Broderick,Rupert Everett,Joely Fisher,Action Adventure Comedy Family,inspector gadget,318.0,4.3,Matthew Broderick Rupert Everett Joely Fisher David Kellogg Action Adventure Comedy Family
75656.0,Louis Leterrier,Jesse Eisenberg,Mark Ruffalo,Woody Harrelson,Thriller Crime,now you see me,5487.0,7.3,Jesse Eisenberg Mark Ruffalo Woody Harrelson Louis Leterrier Thriller Crime
38365.0,Dennis Dugan,Adam Sandler,Salma Hayek,Maria Bello,Comedy,grown ups,1705.0,6.0,Adam Sandler Salma Hayek Maria Bello Dennis Dugan Comedy
594.0,Steven Spielberg,Tom Hanks,Catherine Zeta-Jones,Stanley Tucci,Comedy Drama,the terminal,1910.0,7.0,Tom Hanks Catherine Zeta-Jones Stanley Tucci Steven Spielberg Comedy Drama
15189.0,Thor Freudenthal,Emma Roberts,Jake T. Austin,Don Cheadle,Comedy Family,hotel for dogs,202.0,5.7,Emma Roberts Jake T. Austin Don Cheadle Thor Freudenthal Comedy Family
11678.0,Martin Campbell,Chris O'Donnell,Robin Tunney,Bill Paxton,Action Adventure Thriller,vertical limit,283.0,5.9,Chris O'Donnell Robin Tunney Bill Paxton Martin Campbell Action Adventure Thriller
6538.0,Mike Nichols,Tom Hanks,Philip Seymour Hoffman,Julia Roberts,Comedy Drama History,charlie wilson's war,338.0,6.5,Tom Hanks Philip Seymour Hoffman Julia Roberts Mike Nichols Comedy Drama History
10555.0,Vicky Jenson Bibo Bergeron Rob Letterman,Will Smith,Robert De Niro,Renée Zellweger,Animation Action Comedy Family,shark tale,1557.0,5.8,Will Smith Robert De Niro Renée Zellweger Vicky Jenson Bibo Bergeron Rob Letterman Animation Action Comedy Family
1125.0,Bill Condon,Jamie Foxx,Beyoncé Knowles,Eddie Murphy,Drama,dreamgirls,284.0,6.6,Jamie Foxx Beyoncé Knowles Eddie Murphy Bill Condon Drama
4551.0,F. Gary Gray,John Travolta,Uma Thurman,Vince Vaughn,Comedy Crime,be cool,292.0,5.4,John Travolta Uma Thurman Vince Vaughn F. Gary Gray Comedy Crime
612.0,Steven Spielberg,Eric Bana,Daniel Craig,Ciarán Hinds,Drama Action History Thriller,munich,696.0,6.9,Eric Bana Daniel Craig Ciarán Hinds Steven Spielberg Drama Action History Thriller
9567.0,Antoine Fuqua,Bruce Willis,Monica Bellucci,Cole Hauser,Action Drama War,tears of the sun,573.0,6.4,Bruce Willis Monica Bellucci Cole Hauser Antoine Fuqua Action Drama War
37821.0,Robert Luketic,Katherine Heigl,Ashton Kutcher,Tom Selleck,Action Comedy Thriller Romance,killers,772.0,5.7,Katherine Heigl Ashton Kutcher Tom Selleck Robert Luketic Action Comedy Thriller Romance
203801.0,Guy Ritchie,Henry Cavill,Armie Hammer,Alicia Vikander,Comedy Action Adventure,the man from u.n.c.l.e.,2265.0,7.1,Henry Cavill Armie Hammer Alicia Vikander Guy Ritchie Comedy Action Adventure
2539.0,James L. Brooks,Adam Sandler,Téa Leoni,Paz Vega,Comedy,spanglish,369.0,5.8,Adam Sandler Téa Leoni Paz Vega James L. Brooks Comedy
9297.0,Gil Kenan,Ryan Newman,Steve Buscemi,Mitchel Musso,Animation Comedy Family Fantasy,monster house,874.0,6.3,Ryan Newman Steve Buscemi Mitchel Musso Gil Kenan Animation Comedy Family Fantasy
3172.0,Barry Levinson,Bruce Willis,Billy Bob Thornton,Cate Blanchett,Action Comedy Crime Romance,bandits,302.0,6.2,Bruce Willis Billy Bob Thornton Cate Blanchett Barry Levinson Action Comedy Crime Romance
6520.0,Jerry Zucker,Sean Connery,Richard Gere,Julia Ormond,Action Adventure Drama Romance,first knight,311.0,5.9,Sean Connery Richard Gere Julia Ormond Jerry Zucker Action Adventure Drama Romance
1439.0,Andy Tennant,Jodie Foster,Chow Yun-fat,Bai Ling,Drama History Romance,anna and the king,197.0,6.4,Jodie Foster Chow Yun-fat Bai Ling Andy Tennant Drama History Romance
37958.0,Tarsem Singh,Mickey Rourke,Kellan Lutz,Isabel Lucas,Fantasy Action Drama,immortals,880.0,5.7,Mickey Rourke Kellan Lutz Isabel Lucas Tarsem Singh Fantasy Action Drama
2026.0,Florent-Emilio Siri,Bruce Willis,Kevin Pollak,Jimmy Bennett,Mystery Drama Thriller Crime,hostage,512.0,6.2,Bruce Willis Kevin Pollak Jimmy Bennett Florent-Emilio Siri Mystery Drama Thriller Crime
7450.0,Gary Goldman Don Bluth,Matt Damon,Bill Pullman,Drew Barrymore,Animation Action Sci-Fi Family Adventure,titan a.e.,313.0,6.3,Matt Damon Bill Pullman Drew Barrymore Gary Goldman Don Bluth Animation Action Sci-Fi Family Adventure
11375.0,Ron Shelton,Harrison Ford,Josh Hartnett,Lena Olin,Action Adventure Comedy Thriller,hollywood homicide,166.0,5.0,Harrison Ford Josh Hartnett Lena Olin Ron Shelton Action Adventure Comedy Thriller
9425.0,Paul W.S. Anderson,Kurt Russell,Jason Scott Lee,Jason Isaacs,Action War Sci-Fi,soldier,221.0,6.1,Kurt Russell Jason Scott Lee Jason Isaacs Paul W.S. Anderson Action War Sci-Fi
25769.0,Àlex Pastor David Pastor,Lou Taylor Pucci,Chris Pine,Piper Perabo,Action Drama Horror Sci-Fi Thriller,carriers,282.0,5.8,Lou Taylor Pucci Chris Pine Piper Perabo Àlex Pastor David Pastor Action Drama Horror Sci-Fi Thriller
23685.0,Henry Selick,Brendan Fraser,Bridget Fonda,John Turturro,Adventure Fantasy Animation Action Comedy,monkeybone,78.0,4.3,Brendan Fraser Bridget Fonda John Turturro Henry Selick Adventure Fantasy Animation Action Comedy
11866.0,John Moore,Dennis Quaid,Tyrese Gibson,Giovanni Ribisi,Action Adventure Drama Thriller,flight of the phoenix,276.0,5.7,Dennis Quaid Tyrese Gibson Giovanni Ribisi John Moore Action Adventure Drama Thriller
9741.0,M. Night Shyamalan,Bruce Willis,Samuel L. Jackson,Robin Wright,Sci-Fi Thriller Drama,unbreakable,1946.0,6.9,Bruce Willis Samuel L. Jackson Robin Wright M. Night Shyamalan Sci-Fi Thriller Drama
211672.0,Kyle Balda Pierre Coffin,Sandra Bullock,Jon Hamm,Michael Keaton,Family Animation Adventure Comedy,minions,4571.0,6.4,Sandra Bullock Jon Hamm Michael Keaton Kyle Balda Pierre Coffin Family Animation Adventure Comedy
23629.0,Zack Snyder,Emily Browning,Abbie Cornish,Jena Malone,Action Fantasy Thriller,sucker punch,1623.0,5.9,Emily Browning Abbie Cornish Jena Malone Zack Snyder Action Fantasy Thriller
8688.0,Brian De Palma,Nicolas Cage,Gary Sinise,John Heard,Crime Mystery,snake eyes,327.0,5.8,Nicolas Cage Gary Sinise John Heard Brian De Palma Crime Mystery
10153.0,Barry Levinson,Dustin Hoffman,Sharon Stone,Samuel L. Jackson,Sci-Fi,sphere,476.0,5.8,Dustin Hoffman Sharon Stone Samuel L. Jackson Barry Levinson Sci-Fi
153518.0,Fergal Reilly Clay Kaytis,Jason Sudeikis,Josh Gad,Danny McBride,Family Animation,the angry birds movie,1022.0,5.9,Jason Sudeikis Josh Gad Danny McBride Fergal Reilly Clay Kaytis Family Animation
8676.0,Andy Tennant,Matthew McConaughey,Kate Hudson,Donald Sutherland,Romance Comedy Adventure,fool's gold,444.0,5.4,Matthew McConaughey Kate Hudson Donald Sutherland Andy Tennant Romance Comedy Adventure
20829.0,Judd Apatow,Adam Sandler,Seth Rogen,Leslie Mann,Comedy Drama,funny people,390.0,5.7,Adam Sandler Seth Rogen Leslie Mann Judd Apatow Comedy Drama
4349.0,Peter Berg,Jamie Foxx,Jennifer Garner,Chris Cooper,Thriller Action Drama,the kingdom,513.0,6.5,Jamie Foxx Jennifer Garner Chris Cooper Peter Berg Thriller Action Drama
9718.0,Adam McKay,Will Ferrell,John C. Reilly,Sacha Baron Cohen,Comedy,talladega nights: the ballad of ricky bobby,491.0,6.2,Will Ferrell John C. Reilly Sacha Baron Cohen Adam McKay Comedy
10808.0,Steve Carr,Eddie Murphy,Kristen Wilson,Raven-Symoné,Comedy Family Romance Fantasy,dr. dolittle 2,410.0,4.9,Eddie Murphy Kristen Wilson Raven-Symoné Steve Carr Comedy Family Romance Fantasy
197.0,Mel Gibson,Mel Gibson,Catherine McCormack,Sophie Marceau,Action Drama History War,braveheart,3336.0,7.7,Mel Gibson Catherine McCormack Sophie Marceau Mel Gibson Action Drama History War
25.0,Sam Mendes,Jamie Foxx,Jake Gyllenhaal,Scott MacDonald,Drama War,jarhead,765.0,6.6,Jamie Foxx Jake Gyllenhaal Scott MacDonald Sam Mendes Drama War
35.0,David Silverman,Dan Castellaneta,Julie Kavner,Nancy Cartwright,Animation Comedy Family,the simpsons movie,2264.0,6.9,Dan Castellaneta Julie Kavner Nancy Cartwright David Silverman Animation Comedy Family
11086.0,Frank Darabont,Jim Carrey,Martin Landau,Laurie Holden,Drama Romance,the majestic,188.0,6.6,Jim Carrey Martin Landau Laurie Holden Frank Darabont Drama Romance
10477.0,Renny Harlin,Kip Pardue,Robert Sean Leonard,Til Schweiger,Action,driven,179.0,4.5,Kip Pardue Robert Sean Leonard Til Schweiger Renny Harlin Action
1997.0,Jean-Jacques Annaud,Maï Anh Le,Guy Pearce,Oanh Nguyen,Adventure Drama Family,two brothers,180.0,6.9,Maï Anh Le Guy Pearce Oanh Nguyen Jean-Jacques Annaud Adventure Drama Family
6947.0,M. Night Shyamalan,Bryce Dallas Howard,Joaquin Phoenix,Adrien Brody,Drama Mystery Thriller,the village,1071.0,6.2,Bryce Dallas Howard Joaquin Phoenix Adrien Brody M. Night Shyamalan Drama Mystery Thriller
3050.0,Betty Thomas,Eddie Murphy,Ossie Davis,Oliver Platt,Comedy Family Fantasy,doctor dolittle,686.0,5.4,Eddie Murphy Ossie Davis Oliver Platt Betty Thomas Comedy Family Fantasy
2675.0,M. Night Shyamalan,Mel Gibson,Joaquin Phoenix,Rory Culkin,Drama Thriller Sci-Fi Mystery,signs,1599.0,6.4,Mel Gibson Joaquin Phoenix Rory Culkin M. Night Shyamalan Drama Thriller Sci-Fi Mystery
809.0,Andrew Adamson Kelly Asbury Conrad Vernon,Mike Myers,Eddie Murphy,Cameron Diaz,Adventure Animation Comedy Family Fantasy,shrek 2,2988.0,6.7,Mike Myers Eddie Murphy Cameron Diaz Andrew Adamson Kelly Asbury Conrad Vernon Adventure Animation Comedy Family Fantasy
920.0,John Lasseter Joe Ranft,Owen Wilson,Paul Newman,Bonnie Hunt,Animation Adventure Comedy Family,cars,3877.0,6.6,Owen Wilson Paul Newman Bonnie Hunt John Lasseter Joe Ranft Animation Adventure Comedy Family
4806.0,Garry Marshall,Julia Roberts,Richard Gere,Joan Cusack,Comedy Romance,runaway bride,455.0,5.7,Julia Roberts Richard Gere Joan Cusack Garry Marshall Comedy Romance
7451.0,Rob Cohen,Vin Diesel,Asia Argento,Samuel L. Jackson,Action Adventure Thriller,xxx,1424.0,5.8,Vin Diesel Asia Argento Samuel L. Jackson Rob Cohen Action Adventure Thriller
228165.0,Paul Tibbitt,Tom Kenny,Bill Fagerbakke,Rodger Bumpass,Animation Adventure Comedy Family,the spongebob movie: sponge out of water,719.0,5.8,Tom Kenny Bill Fagerbakke Rodger Bumpass Paul Tibbitt Animation Adventure Comedy Family
3595.0,Ron Howard,Mel Gibson,Gary Sinise,Delroy Lindo,Action Thriller,ransom,470.0,6.4,Mel Gibson Gary Sinise Delroy Lindo Ron Howard Action Thriller
16869.0,Quentin Tarantino,Brad Pitt,Mélanie Laurent,Christoph Waltz,Drama Action Thriller War,inglourious basterds,6430.0,7.9,Brad Pitt Mélanie Laurent Christoph Waltz Quentin Tarantino Drama Action Thriller War
879.0,Steven Spielberg,Robin Williams,Dustin Hoffman,Julia Roberts,Adventure Fantasy Comedy Family,hook,1532.0,6.6,Robin Williams Dustin Hoffman Julia Roberts Steven Spielberg Adventure Fantasy Comedy Family
1573.0,Renny Harlin,Bruce Willis,Bonnie Bedelia,William Atherton,Action Thriller,die hard 2,1896.0,6.6,Bruce Willis Bonnie Bedelia William Atherton Renny Harlin Action Thriller
9257.0,Clark Johnson,Samuel L. Jackson,Colin Farrell,Michelle Rodriguez,Action Thriller Crime,s.w.a.t.,770.0,5.8,Samuel L. Jackson Colin Farrell Michelle Rodriguez Clark Johnson Action Thriller Crime
1903.0,Cameron Crowe,Tom Cruise,Penélope Cruz,Cameron Diaz,Drama Mystery Romance Sci-Fi Thriller,vanilla sky,1078.0,6.5,Tom Cruise Penélope Cruz Cameron Diaz Cameron Crowe Drama Mystery Romance Sci-Fi Thriller
9697.0,M. Night Shyamalan,Paul Giamatti,Jeffrey Wright,Bob Balaban,Drama Thriller Fantasy Mystery,lady in the water,409.0,5.3,Paul Giamatti Jeffrey Wright Bob Balaban M. Night Shyamalan Drama Thriller Fantasy Mystery
395.0,Paul W.S. Anderson,Sanaa Lathan,Raoul Bova,Ewen Bremner,Adventure Sci-Fi Action,avp: alien vs. predator,1217.0,5.5,Sanaa Lathan Raoul Bova Ewen Bremner Paul W.S. Anderson Adventure Sci-Fi Action
23398.0,Betty Thomas,Zachary Levi,David Cross,Jason Lee,Comedy Family Animation Fantasy Music,alvin and the chipmunks: the squeakquel,666.0,5.4,Zachary Levi David Cross Jason Lee Betty Thomas Comedy Family Animation Fantasy Music
10590.0,Randall Wallace,Mel Gibson,Greg Kinnear,Madeleine Stowe,Action History War,we were soldiers,521.0,6.7,Mel Gibson Greg Kinnear Madeleine Stowe Randall Wallace Action History War
117263.0,Antoine Fuqua,Gerard Butler,Aaron Eckhart,Angela Bassett,Action Thriller,olympus has fallen,2981.0,6.2,Gerard Butler Aaron Eckhart Angela Bassett Antoine Fuqua Action Thriller
200.0,Jonathan Frakes,Patrick Stewart,Jonathan Frakes,Brent Spiner,Sci-Fi Action Adventure Thriller,star trek: insurrection,391.0,6.3,Patrick Stewart Jonathan Frakes Brent Spiner Jonathan Frakes Sci-Fi Action Adventure Thriller
44943.0,Jonathan Liebesman,Aaron Eckhart,Ramón Rodríguez,Will Rothhaar,Action Sci-Fi,battle: los angeles,1448.0,5.5,Aaron Eckhart Ramón Rodríguez Will Rothhaar Jonathan Liebesman Action Sci-Fi
587.0,Tim Burton,Ewan McGregor,Albert Finney,Billy Crudup,Adventure Fantasy Drama,big fish,1994.0,7.6,Ewan McGregor Albert Finney Billy Crudup Tim Burton Adventure Fantasy Drama
10395.0,Mike Nichols,Jack Nicholson,Christopher Plummer,James Spader,Fantasy,wolf,216.0,6.0,Jack Nicholson Christopher Plummer James Spader Mike Nichols Fantasy
57212.0,Steven Spielberg,Tom Hiddleston,Benedict Cumberbatch,Toby Kebbell,Drama War,war horse,992.0,7.0,Tom Hiddleston Benedict Cumberbatch Toby Kebbell Steven Spielberg Drama War
152760.0,George Clooney,Matt Damon,Cate Blanchett,George Clooney,War Drama History Action,the monuments men,1523.0,5.8,Matt Damon Cate Blanchett George Clooney George Clooney War Drama History Action
2756.0,James Cameron,Ed Harris,Mary Elizabeth Mastrantonio,Michael Biehn,Adventure Action Thriller Sci-Fi,the abyss,808.0,7.1,Ed Harris Mary Elizabeth Mastrantonio Michael Biehn James Cameron Adventure Action Thriller Sci-Fi
33909.0,Oliver Stone,Michael Douglas,Shia LaBeouf,Josh Brolin,Drama Crime,wall street: money never sleeps,493.0,5.8,Michael Douglas Shia LaBeouf Josh Brolin Oliver Stone Drama Crime
49017.0,Gary Shore,Luke Evans,Sarah Gadon,Dominic Cooper,Horror Action Drama Fantasy War,dracula untold,2389.0,6.2,Luke Evans Sarah Gadon Dominic Cooper Gary Shore Horror Action Drama Fantasy War
9882.0,Edward Zwick,Denzel Washington,Annette Bening,Bruce Willis,Drama Action Thriller Crime,the siege,352.0,6.0,Denzel Washington Annette Bening Bruce Willis Edward Zwick Drama Action Thriller Crime
2270.0,Matthew Vaughn,Claire Danes,Charlie Cox,Michelle Pfeiffer,Adventure Fantasy Romance Family,stardust,1184.0,7.1,Claire Danes Charlie Cox Michelle Pfeiffer Matthew Vaughn Adventure Fantasy Romance Family
978.0,Jean-Jacques Annaud,Brad Pitt,Jamyang Jamtsho Wangchuk,David Thewlis,Adventure Drama History,seven years in tibet,630.0,7.0,Brad Pitt Jamyang Jamtsho Wangchuk David Thewlis Jean-Jacques Annaud Adventure Drama History
44564.0,Ron Howard,Kevin James,Vince Vaughn,Winona Ryder,Comedy Drama,the dilemma,304.0,5.2,Kevin James Vince Vaughn Winona Ryder Ron Howard Comedy Drama
3132.0,Joel Schumacher,Anthony Hopkins,Chris Rock,Peter Stormare,Action Adventure Comedy Thriller,bad company,228.0,5.4,Anthony Hopkins Chris Rock Peter Stormare Joel Schumacher Action Adventure Comedy Thriller
8814.0,Andrzej Bartkowiak,Dwayne Johnson,Karl Urban,Rosamund Pike,Adventure Action Horror,doom,609.0,5.0,Dwayne Johnson Karl Urban Rosamund Pike Andrzej Bartkowiak Adventure Action Horror
8427.0,Betty Thomas,Eddie Murphy,Owen Wilson,Famke Janssen,Action Adventure Comedy Thriller,i spy,269.0,5.2,Eddie Murphy Owen Wilson Famke Janssen Betty Thomas Action Adventure Comedy Thriller
52520.0,Måns Mårlind Björn Stein,Kate Beckinsale,Stephen Rea,Michael Ealy,Fantasy Action Horror,underworld: awakening,1862.0,6.1,Kate Beckinsale Stephen Rea Michael Ealy Måns Mårlind Björn Stein Fantasy Action Horror
80585.0,Adam Shankman,Julianne Hough,Diego Boneta,Tom Cruise,Comedy Drama Music Romance,rock of ages,385.0,6.0,Julianne Hough Diego Boneta Tom Cruise Adam Shankman Comedy Drama Music Romance
10592.0,Gregory Hoblit,Bruce Willis,Colin Farrell,Terrence Howard,Drama War,hart's war,241.0,5.9,Bruce Willis Colin Farrell Terrence Howard Gregory Hoblit Drama War
49021.0,Gary McKendry,Jason Statham,Clive Owen,Robert De Niro,Action Adventure Thriller,killer elite,695.0,6.1,Jason Statham Clive Owen Robert De Niro Gary McKendry Action Adventure Thriller
11535.0,John McTiernan,Chris Klein,LL Cool J,Rebecca Romijn,Action Sci-Fi Thriller,rollerball,106.0,3.4,Chris Klein LL Cool J Rebecca Romijn John McTiernan Action Sci-Fi Thriller
10550.0,Wych Kaosayananda,Antonio Banderas,Lucy Liu,Gregg Henry,Action Adventure Thriller,ballistic: ecks vs. sever,97.0,4.3,Antonio Banderas Lucy Liu Gregg Henry Wych Kaosayananda Action Adventure Thriller
11258.0,Mikael Salomon,Morgan Freeman,Christian Slater,Randy Quaid,Thriller,hard rain,179.0,5.5,Morgan Freeman Christian Slater Randy Quaid Mikael Salomon Thriller
12610.0,Bobby Farrelly Peter Farrelly,Chris Rock,Laurence Fishburne,David Hyde Pierce,Adventure Animation Action Comedy Family,osmosis jones,228.0,5.9,Chris Rock Laurence Fishburne David Hyde Pierce Bobby Farrelly Peter Farrelly Adventure Animation Action Comedy Family
59981.0,Dan St. Pierre,Lea Michele,Dan Aykroyd,Patrick Stewart,Animation Music Family,legends of oz: dorothy's return,43.0,5.9,Lea Michele Dan Aykroyd Patrick Stewart Dan St. Pierre Animation Music Family
201088.0,Michael Mann,Chris Hemsworth,Leehom Wang,Tang Wei,Crime Drama Mystery,blackhat,826.0,5.1,Chris Hemsworth Leehom Wang Tang Wei Michael Mann Crime Drama Mystery
5137.0,Kerry Conran,Jude Law,Gwyneth Paltrow,Giovanni Ribisi,Mystery Action Thriller Sci-Fi Adventure,sky captain and the world of tomorrow,439.0,5.7,Jude Law Gwyneth Paltrow Giovanni Ribisi Kerry Conran Mystery Action Thriller Sci-Fi Adventure
3093.0,Michael Caton-Jones,Sharon Stone,David Morrissey,Charlotte Rampling,Crime Mystery Thriller,basic instinct 2,180.0,4.6,Sharon Stone David Morrissey Charlotte Rampling Michael Caton-Jones Crime Mystery Thriller
107846.0,Mikael Håfström,Sylvester Stallone,Arnold Schwarzenegger,Jim Caviezel,Action Thriller,escape plan,1659.0,6.7,Sylvester Stallone Arnold Schwarzenegger Jim Caviezel Mikael Håfström Action Thriller
188207.0,Renny Harlin,Kellan Lutz,Liam McIntyre,Gaia Weiss,Action Adventure,the legend of hercules,533.0,4.4,Kellan Lutz Liam McIntyre Gaia Weiss Renny Harlin Action Adventure
4614.0,Phil Alden Robinson,Ben Affleck,Morgan Freeman,James Cromwell,Thriller Action Drama,the sum of all fears,437.0,5.9,Ben Affleck Morgan Freeman James Cromwell Phil Alden Robinson Thriller Action Drama
24021.0,David Slade,Kristen Stewart,Robert Pattinson,Taylor Lautner,Adventure Fantasy Drama Romance,the twilight saga: eclipse,2301.0,5.8,Kristen Stewart Robert Pattinson Taylor Lautner David Slade Adventure Fantasy Drama Romance
11371.0,Frank Oz,Robert De Niro,Edward Norton,Marlon Brando,Action Crime Thriller,the score,423.0,6.7,Robert De Niro Edward Norton Marlon Brando Frank Oz Action Crime Thriller
